id,rész típus,kerület1,kerület2,alias1,alias2,városrész1,városrész2,városrész3,városrész4,városrész5,városrész6,városrész7,városrész8,városrész9,városrész10,városrész11,városrész12,városrész13,városrész14,városrész15,városrész16,városrész17,városrész18,városrész19,városrész20,városrész21,városrész22,városrész23,városrész24,városrész25,városrész26,városrész27,városrész28,városrész29,városrész30,városrész31,városrész32,városrész33,létesítmény1,létesítmény1
1078,Hernádbűd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,Hernádcéce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,Hernádkak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Hernádkércs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,Hernádnémeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Hernádpetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,Hernádszentandrás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,Hernádszurdok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,Hernádvécse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,Hernyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,Hét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,Hetefejércse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,Hetes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,Hetvehely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,Hetyefő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,Heves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,Heves megye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,Hevesaranyos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,Hevesvezekény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,Hévíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,Hévízgyörk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,Hidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,Hidasnémeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,Hidegkút,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,Hidegség,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,Hídvégardó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,Himesháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,Himod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,Hirics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,Hobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,Hodász,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,Hódmezővásárhely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,Hőgyész,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,Hollád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,Hollandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,Hollóháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,Hollókő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,Homokbödöge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,Homokkomárom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,Homokmégy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,Homokszentgyörgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,Homorúd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,Homrogd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,Hont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,Horpács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,Hort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,Hortobágy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,Horváthertelend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,Horvátlövő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,Horvátország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Horvátzsidány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,Hosszúhetény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,Hosszúpályi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,Hosszúpereszteg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,Hosszúvíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,Hosszúvölgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,Hosztót,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,Hottó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,Hövej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,Hugyag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,Hunya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,Hunyadfalva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,Husztót,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,Ibafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,Ibrány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,Igal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Igar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,Igrici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,Iharos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,Iharosberény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,Ikervár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,Iklad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,Iklanberény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Iklódbördőce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,Ikrény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,Iliny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,Ilk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,Illocska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,Imola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,Imrehegy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,Ináncs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,Inárcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,Indonézia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,Inke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,Ipacsfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,Ipolydamásd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,Ipolytarnóc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,Ipolytölgyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,Ipolyvece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,Irak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,Irán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,Iregszemcse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,Írország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,Irota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,Isaszeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,Ispánk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,Istenmezeje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,Istvándi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,Iszkaszentgyörgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,Iszkáz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,Isztimér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,Ivád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,Iván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,Ivánbattyán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,Ivánc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,Iváncsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,Ivándárda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,Izland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,Izmény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,Izrael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,Izsák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,Izsófalva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Jágónak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,Ják,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Jákfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,Jákfalva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,Jákó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,Jamaika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,Jánd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,Jánkmajtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,Jánoshalma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,Jánosháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,Jánoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,Jánossomorja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Japán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Járdánháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,Jármi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,Jásd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,Jász-Nagykun-Szolnok megye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,Jászágó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Jászalsószentgyörgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Jászapáti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,Jászárokszállás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,Jászberény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,Jászboldogháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,Jászdózsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,Jászfelsőszentgyörgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,Jászfényszaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,Jászivány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,Jászjákóhalma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,Jászkarajenő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,Jászkisér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,Jászladány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,Jászszentandrás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,Jászszentlászló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,Jásztelek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,Jéke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,Jemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,Jenő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,Jobaháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,Jobbágyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,Jordánia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,Jósvafő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,Juta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,Kaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Kacorlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,Kács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Kacsóta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Kadarkút,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,Kajárpéc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Kajászó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,Kajdacs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,Kakasd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Kákics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Kál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,Kalaznó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,Káld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,Kálló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,Kallósd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,Kállósemjén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,Kálmáncsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,Kálmánháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,Kálócfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,Kalocsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,Káloz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Kám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,Kambodzsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,Kamerun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,Kamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,Kamut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,Kanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,Kánó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,Kántorjánosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,Kány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,Kánya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,Kányavár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,Kapolcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,Kápolna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Kápolnásnyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,Kapoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,Kaposfő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,Kaposgyarmat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,Kaposhomok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,Kaposkeresztúr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,Kaposmérő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,Kapospula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,Kaposszekcső,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,Kaposszerdahely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,Kaposújlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,Kaposvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,Káptalanfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,Káptalantóti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,Kapuvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,Kára,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,Karácsond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,Karád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,Karakó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,Karakószörcsök,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,Karancsalja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,Karancsberény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,Karancskeszi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,Karancslapujtő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,Karancsság,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,Kárász,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,Karcag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,Karcsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,Kardos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,Karmacs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,Károlyháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,Karos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,Kartal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,Kásád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,Kaskantyú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,Kastélyosdombó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,Kaszó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,Katádfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,Katafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,Katar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,Kátoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,Katymár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,Káva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,Kávás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,Kazahsztán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,Kazár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,Kazincbarcika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,Kázsmárk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,Kazsok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,Kecel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,Kecskéd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,Kecskemét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,Kehidakustány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,Kék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,Kékcse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,Kéked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,Kékesd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,Kékkút,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,Kelebia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,Keléd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,Kelemér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Kéleshalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,Kelet-Timor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,Kelevíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,Kemecse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,Kemence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,Kemendollár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,Kemeneshőgyész,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,Kemeneskápolna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,Kemenesmagasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,Kemenesmihályfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,Kemenespálfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,Kemenessömjén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,Kemenesszentmárton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,Kemenesszentpéter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,Keménfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,Kémes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,Kemestaródfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,Kemse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,Kenderes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,Kenéz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,Kenézlő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,Kengyel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,Kenyeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,Kercaszomor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,Kercseliget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,Kerecsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,Kerecseny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,Kerekegyháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,Kereki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,Kerékteleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
